2007-03-15,2,8.03582393291347,132.38820720637904
2007-04-01,2,85.527755267423,100.40605856536938
2007-05-01,2,19.49494420286059,76.66453267689054
2007-07-15,2,58.30820964749537,149.78532728728104
2007-08-01,2,44.51453488372094,132.85139429348914
2007-08-15,2,7.644110275689223,160.8823203614595
2007-09-15,2,11.753623188405806,170.64908424111874
2007-10-15,2,35.5394171046345,211.7323920020455
2007-11-15,2,53.497272988230804,109.33257215413761
2007-12-01,2,345.6321698055334,60.02311832001911
2007-12-15,2,568.032019960495,17.619054258726603
2009-03-15,2,116.59729781648203,120.87113740969326
2009-04-01,2,121.35490473941111,69.00124183955472
2009-04-15,2,120.59017215967887,60.352768228737894
2009-05-01,2,28.447521865889204,58.7952545996658
2009-05-15,2,35.3138246957473,64.48004521638401
2009-06-01,2,1.1434105234543601,46.664921808468314
2009-06-15,2,48.65814143312969,34.54382496087748
2009-07-15,2,48.9562671200529,28.623752301777227
2009-08-01,2,341.44302683677955,28.512800278742954
2009-12-01,2,34.68765415489484,6.741585867311203
2010-02-15,2,45.5098323711913,3.8542581133531693
2010-04-01,2,29.19975814912951,0.9836228652491313
2010-07-01,2,117.29428172942818,0.6781326722912975
2010-08-01,2,57.30848448608068,13.337262940446424
2010-08-15,2,66.2078785002373,24.64264957879012
2010-09-01,2,56.37296834901624,24.772142451212183
2010-09-15,2,113.65543014032944,40.750608698320704
2010-10-01,2,189.6415715708049,10.514869804654248
2010-11-01,2,8.097165991902834,2.3890051190459913
2010-11-15,2,20.717547292889762,16.988289333287803
2012-04-15,2,28.622017302024886,0.9006599192886803
2012-05-01,2,41.8064154194466,4.519489337033596
2012-11-15,2,15.63334152328291,8.59383455258311
2012-12-01,2,44.24355479026164,46.08540637919657
2012-12-15,2,17.93705144551381,62.70754918856684
2013-01-01,2,14.298036701169426,73.36712966141552
2013-01-15,2,44.77776460827308,96.28927291388165
2013-02-15,2,4.5789830025300216,156.286114642103
2013-03-01,2,35.4160895045285,115.94724072716696
2013-03-15,2,51.908008783081016,90.60448837160367
2013-04-15,2,46.212975110404855,75.94371186040627
2013-05-01,2,8.536106362236318,67.22687236580369
2013-05-15,2,29.847654395580687,69.84539060768405
2013-06-15,2,12.755184054010613,93.99954756273529
2013-12-01,2,15.825513147859535,87.76763904880471
2013-12-15,2,23.45395972093207,27.506223195012534
2014-01-01,2,64.19374227802452,0.2644793927416193
2014-07-01,2,1.857397827994074,14.101333467935618
2014-07-15,2,26.857801944307134,6.702917282633209
2015-04-15,2,122.31723942564756,25.602833759388805
2015-05-15,2,86.39334956878399,23.322117521795516
2015-06-15,2,42.69919939001143,32.78922850348308
2007-02-01,3,160.70356366432836,206.37203154368171
2007-02-15,3,311.894513121965,229.45991532133147
2007-03-01,3,37.345005911930166,162.51836560099687
2007-03-15,3,239.5808468993173,149.0057909093317
2007-04-01,3,692.2937694306034,110.94354159574277
2007-04-15,3,2074.758554906403,105.15576596311547
2007-05-01,3,1078.9578327039708,53.70333163609343
2007-05-15,3,13498.499999999998,61.62081691893011
2007-06-01,3,394.69103615105496,60.30240636152594
2007-06-15,3,4860.006381620932,124.42408114079136
2007-07-15,3,108.12590435699103,127.68257717476799
2007-08-01,3,420.89195129415475,141.76908335111187
2007-08-15,3,256.2715375083992,186.4496825953467
2007-09-01,3,80.71572708023021,204.3937728626839
2007-09-15,3,238.53394204368863,208.01327148888643
2007-10-01,3,2.3232169590034646,237.63361733086631
2007-10-15,3,197.01492537313433,221.7270641840226
2007-11-15,3,46.12980050080915,87.12904699603347
2007-12-01,3,22.030244958888858,27.03143716706689
2008-11-15,3,6.855917722539257,6.541905615375586
2009-02-01,3,191.62709087086085,123.1965859173227
2009-02-15,3,77.70813415186436,131.2431704927238
2009-03-01,3,53.43570797312831,138.5051148340623
2009-03-15,3,40.0384476239794,81.47387718883003
2009-04-01,3,112.18647693800514,67.08063838433934
2009-05-01,3,103.64872906193936,50.30397242457182
2009-05-15,3,156.41213772863057,66.115434584847
2009-06-01,3,70.89173673076807,64.32576865469795
2009-06-15,3,83.71640806388709,60.17159531195095
2009-07-15,3,68.32406538118965,14.35205024050273
2009-08-01,3,94.64446715152974,4.156742780652245
2009-08-15,3,114.70557681320012,16.08275379773885
2009-09-15,3,10.497240209314002,2.1803407382429825
2009-10-01,3,61.07863212551619,89.09683028134346
2009-11-01,3,8.195409723789588,58.08955468298329
2009-11-15,3,0.7960836966524422,60.47617289317465
2009-12-01,3,20.753210918766214,41.57283266393315
2009-12-15,3,13.086023893916424,26.103798920032105
2010-01-01,3,255.15904728473166,5.255592125824142
2010-02-01,3,9.462227912932129,23.70223049042849
2010-07-15,3,11.139459552224928,1.1916900289021373
2010-08-01,3,39.53154432881449,13.201075986362229
2010-09-15,3,18.913651153369866,102.91262408550404
2010-10-15,3,63.30395638934143,10.828665634057222
2010-11-01,3,25.473315916074906,24.687746457370196
2010-11-15,3,35.744080269761,40.23746635676916
2010-12-01,3,7.170934335122363,47.507114454877886
2011-01-15,3,38.50493305915295,120.91801651666454
2011-02-01,3,25.280649414511664,13.452750503436794
2011-02-15,3,1.383733688166774,6.051302501023818
2011-08-15,3,35.72539826221813,24.38685149983772
2011-09-01,3,17.9438917271668,10.005435641400757
2012-04-15,3,16.473067146074364,8.154800424570137
2012-05-15,3,18.446459983391524,2.323535340360688
2012-12-01,3,23.80851712066854,44.24921471121129
2012-12-15,3,5.555634574082244,61.66813526611833
2013-01-01,3,21.777456032023178,96.67475004603814
2013-02-01,3,59.810949608565366,221.5238906085811
