3,AHMEDABAD,123.6024844720497,2006-03-17
4,AIZWAL,162.5,2006-03-17
16,DELHI,129.96766079770032,2006-03-17
44,MUMBAI,108.33333333333333,2006-03-17
3,AHMEDABAD,145.9016393442623,2006-03-20
16,DELHI,114.30484864720064,2006-03-20
3,AHMEDABAD,132.25806451612905,2006-03-21
4,AIZWAL,162.5,2006-03-21
16,DELHI,115.68627450980392,2006-03-21
3,AHMEDABAD,118.18181818181819,2006-03-22
3,AHMEDABAD,129.29936305732485,2006-03-23
44,MUMBAI,100.0,2006-03-23
3,AHMEDABAD,133.69036027263874,2006-03-24
16,DELHI,101.14942528735632,2006-03-24
3,AHMEDABAD,137.15415019762847,2006-03-27
3,AHMEDABAD,144.89795918367346,2006-03-28
16,DELHI,100.0,2006-03-28
3,AHMEDABAD,140.0,2006-03-29
4,AIZWAL,162.5,2006-03-29
16,DELHI,105.0113895216401,2006-03-29
4,AIZWAL,162.5,2006-03-30
16,DELHI,100.76481835564053,2006-03-30
3,AHMEDABAD,135.2941176470588,2006-03-31
4,AIZWAL,180.0,2006-03-31
16,DELHI,101.67098818784213,2006-03-31
3,AHMEDABAD,117.3913043478261,2006-04-03
3,AHMEDABAD,111.76470588235294,2006-04-04
16,DELHI,102.24719101123596,2006-04-04
44,MUMBAI,110.52631578947368,2006-04-04
3,AHMEDABAD,120.18348623853211,2006-04-05
4,AIZWAL,162.5,2006-04-05
16,DELHI,104.97803806734993,2006-04-05
3,AHMEDABAD,105.47945205479452,2006-04-07
4,AIZWAL,162.5,2006-04-07
16,DELHI,100.0,2006-04-07
3,AHMEDABAD,100.0,2006-04-10
4,AIZWAL,162.5,2006-04-10
44,MUMBAI,110.52631578947368,2006-04-10
4,AIZWAL,162.5,2006-04-12
44,MUMBAI,125.35211267605634,2006-04-12
3,AHMEDABAD,140.0,2006-04-13
3,AHMEDABAD,201.5075376884422,2006-04-17
4,AIZWAL,162.5,2006-04-17
3,AHMEDABAD,201.5075376884422,2006-04-18
4,AIZWAL,162.5,2006-04-18
16,DELHI,101.4125032696835,2006-04-18
3,AHMEDABAD,100.0,2006-04-19
4,AIZWAL,162.5,2006-04-19
16,DELHI,106.48967551622418,2006-04-19
23,GUWAHATI,100.0,2006-04-19
3,AHMEDABAD,134.14634146341464,2006-04-20
16,DELHI,111.05527638190955,2006-04-20
44,MUMBAI,110.36814425244177,2006-04-20
3,AHMEDABAD,118.18181818181819,2006-04-21
16,DELHI,104.75319926873857,2006-04-21
44,MUMBAI,134.11371237458195,2006-04-21
3,AHMEDABAD,125.0,2006-04-24
16,DELHI,110.33653846153847,2006-04-24
44,MUMBAI,124.0,2006-04-24
3,AHMEDABAD,118.18181818181819,2006-04-25
16,DELHI,101.57068062827226,2006-04-25
44,MUMBAI,105.88235294117646,2006-04-25
3,AHMEDABAD,174.5995423340961,2006-04-26
4,AIZWAL,162.5,2006-04-26
16,DELHI,109.79020979020979,2006-04-26
44,MUMBAI,116.49484536082474,2006-04-26
3,AHMEDABAD,140.0,2006-04-27
16,DELHI,115.38461538461539,2006-04-27
3,AHMEDABAD,118.18181818181819,2006-04-28
3,AHMEDABAD,103.38983050847457,2006-05-01
3,AHMEDABAD,100.0,2006-05-02
4,AIZWAL,162.5,2006-05-02
16,DELHI,124.71910112359551,2006-05-02
44,MUMBAI,110.52631578947368,2006-05-02
16,DELHI,118.20448877805487,2006-05-03
44,MUMBAI,106.89655172413794,2006-05-03
3,AHMEDABAD,126.41509433962264,2006-05-04
4,AIZWAL,162.5,2006-05-04
16,DELHI,133.04203079483977,2006-05-04
3,AHMEDABAD,104.25531914893617,2006-05-05
4,AIZWAL,162.5,2006-05-05
16,DELHI,132.5581395348837,2006-05-05
4,AIZWAL,162.5,2006-05-08
16,DELHI,122.92993630573248,2006-05-08
3,AHMEDABAD,103.38983050847457,2006-05-09
4,AIZWAL,162.5,2006-05-09
16,DELHI,126.47058823529412,2006-05-09
44,MUMBAI,100.0,2006-05-09
3,AHMEDABAD,111.45374449339207,2006-05-10
16,DELHI,128.4263959390863,2006-05-10
16,DELHI,123.40425531914894,2006-05-11
3,AHMEDABAD,128.57142857142858,2006-05-12
16,DELHI,123.80106571936057,2006-05-12
4,AIZWAL,162.5,2006-05-15
16,DELHI,129.50819672131146,2006-05-15
3,AHMEDABAD,100.0,2006-05-16
4,AIZWAL,162.5,2006-05-16
16,DELHI,133.76623376623377,2006-05-16
23,GUWAHATI,128.57142857142858,2006-05-16
3,AHMEDABAD,108.69565217391305,2006-05-17
4,AIZWAL,162.5,2006-05-17
16,DELHI,135.69023569023568,2006-05-17
3,AHMEDABAD,152.6315789473684,2006-05-18
4,AIZWAL,162.5,2006-05-18
16,DELHI,135.1145038167939,2006-05-18
3,AHMEDABAD,128.57142857142858,2006-05-19
4,AIZWAL,162.5,2006-05-19
16,DELHI,140.54982817869416,2006-05-19
44,MUMBAI,126.41509433962264,2006-05-19
3,AHMEDABAD,108.69565217391305,2006-05-22
4,AIZWAL,162.5,2006-05-22
16,DELHI,131.55805491233875,2006-05-22
3,AHMEDABAD,166.66666666666666,2006-05-23
4,AIZWAL,250.0,2006-05-23
16,DELHI,130.09495982468957,2006-05-23
3,AHMEDABAD,118.18181818181819,2006-05-24
16,DELHI,140.91778202676863,2006-05-24
3,AHMEDABAD,108.69565217391305,2006-05-25
16,DELHI,141.56441717791412,2006-05-25
44,MUMBAI,126.41509433962264,2006-05-25
62,SHIMLA,100.0,2006-05-25
3,AHMEDABAD,140.0,2006-05-26
16,DELHI,148.71693643900514,2006-05-26
44,MUMBAI,116.21621621621622,2006-05-26
