Ghiraur,17,27.1870036,78.7931991,2
Gonda,17,27.1339913,81.9618968,40
Gorakhpur,17,26.7605545,83.3731675,69
Haathras,17,27.6,78.05,2
Hardoi,17,27.42,80.12,34
Hasanpur,17,28.72,78.28,16
Jagnair,17,26.86293,77.60167,2
Jaunpur,17,25.7490034,82.6987002,69
Jhansi,17,25.4484257,78.5684594,24
Kasganj,17,27.8129344,78.649785,2
Khair,17,27.9391956,77.8424456,2
Khairagarh,17,26.9425734,77.819014,2
Kopaganj,17,26.02,83.57,69
Lalitpur,17,24.6878597,78.4120206,59
Mahoba,17,25.2920964,79.8724168,34
Mawana,17,29.0969563,77.9204938,16
Mirzapur,17,25.1336987,82.5644344,69
Moth,17,25.72,78.95,24
Muradabad,17,28.505583,77.6922635,16
Naugarh,17,27.2990659,83.0927827,69
Orai,17,26.00864,79.4478858,34
Partaval,17,26.9682707,83.6015808,69
Raibareilly,17,28.3670355,79.4304381,25
Rampur,17,28.7893041,79.0249516,25
Saharanpur,17,29.967079,77.5510172,15
Sahiyapur,17,27.3838944,82.4847517,40
Samsabad,17,27.53634,79.4394459,34
Shadabad,17,27.439091,78.0338078,2
Shahjahanpur,17,27.883744,79.9122455,25
Sitapur,17,27.5839037,80.666356,40
Sultanpur,17,26.2647757,82.0727061,40
Tamkuhi Road,17,26.724512,84.227665,50
Tulsipur,17,27.5246311,82.4156829,40
Tundla,17,27.2135222,78.2390706,2
Unnao,17,26.5393449,80.4878195,34
Varanasi(Grain),17,25.3176452,82.9739144,69
Roorkee,24,29.8542626,77.8880002,15
Rudrapur,24,28.98,79.4,25
Alipurduar,6,26.4918891,89.5271026,63
Bankura Sadar,6,23.2290173,87.0650019,37
Bara Bazar (Posta Bazar),6,22.5817406,88.3543972,37
Barasat,6,22.3425873,88.144998,37
Bishnupur(Bankura),6,23.08,87.32,37
Burdwan,6,23.2324214,87.8614793,37
English Bazar,6,25.0108408,88.1410967,53
Habra,6,22.8488542,88.6639591,37
Jalpaiguri Sadar,6,26.5288728,88.7258658,63
Midnapore Sadar,6,22.4252632,87.3076705,37
Purulia,6,23.3320779,86.365208,56
Ramkrishanpur(Howrah),6,25.2757475,88.9713045,63
Sheoraphuly,6,22.7690032,88.3215014,37
Tamluk (Medinipur E),6,22.3,87.916667,37
Adoni,25,15.6322227,77.2728368,27
Cachar,22,24.7821253,92.8577105,4
Kapadvanj,14,23.02,73.07,3
Bahadurgarh,16,28.68,76.92,22
Ballabhgarh,16,28.3421598,77.3255963,16
Gharaunda,16,29.54,76.97,35
Jakhal,16,29.7994702,75.8228899,26
Jhajjar,16,28.6079115,76.6571775,22
Naraingarh,16,30.476389,77.127778,49
Palwal,16,28.1487362,77.3320262,22
Safidon,16,29.4060653,76.6614853,35
Siwani,16,28.9084317,75.6120795,26
Taura,16,28.2119674,76.9512041,22
Uklana,16,29.5004295,75.8825337,26
Kangra(Nagrota Bagwan),10,32.0998031,76.2691006,17
Udhampur,18,32.9140588,75.1429652,32
Daltenganj,29,24.03,84.07,56
Latehar,29,23.75,84.5,56
Ramgarh,29,23.628333,85.521111,56
Chickkaballapura,13,13.43,77.72,7
Kundapura,13,13.6315963,74.6899917,43
Shimoga,13,13.9299299,75.568101,43
Aluva,27,10.1075702,76.345662,21
Anchal,27,8.9300191,76.9064744,68
Kanjirappally,27,9.5572705,76.7894349,21
Manjeri,27,11.1202984,76.1199677,39
Sasthamkotta,27,9.0364612,76.6239423,68
Harda,19,22.3355446,77.0996085,9
Ahmednagar,2,19.0952075,74.7495916,44
Aurangabad,2,24.75,84.37,50
Baramati,2,18.15,74.58,44
Khed(Chakan),2,17.7195516,73.3968136,44
Nagpur,2,21.1458004,79.0881546,46
Pandharpur,2,17.6745535,75.3237262,18
Parbhani,2,19.2609958,76.776665,76
Shirpur,2,21.3495981,74.8797127,28
Banki,23,22.0963519,84.8958731,58
Baripada,23,21.94,86.72,14
Bolangir,23,20.7074234,83.4842725,60
Puri(Brahmagiri),23,19.8133822,85.8314655,10
Sargipali,23,22.0522916,83.9095726,60
Batala,3,31.8186,75.2028,5
Malerkotla,3,30.5232076,75.8882508,41
Moonak,3,29.8196,75.8866,26
Nawan Shahar(Subzi Mandi),3,29.8118385,71.2473286,6
Sahnewal,3,30.8448,75.9758,41
Sangrur,3,30.2457963,75.8420716,41
Ajmer(F&V),20,26.4498954,74.6399163,31
Kota (FV),20,25.2138156,75.8647527,38
Sriganganagar(F&V),20,29.9038399,73.8771901,6
Bowenpally,32,17.4640632,78.4739756,76
Sadasivpet,32,17.6167,77.95,76
Achnera,17,27.2689973,78.1421905,2
Agra,17,27.1766701,78.0080745,2
Ajuha,17,25.7012927,81.2534911,57
Amroha,17,28.9043537,78.4673426,25
Awagarh,17,27.4426079,78.4837189,2
Buland Shahr,17,28.406963,77.8498292,16
Devariya,17,26.834648,81.0616662,40
Fatehabad,17,27.0221711,78.3074027,2
Hapur,17,28.7305798,77.7758825,16
Jarar,17,26.869655,78.5689242,2
Kanpur(Grain),17,26.449923,80.3318736,34
Khalilabad,17,26.7774163,83.065668,69
Muzzafarnagar,17,29.4726817,77.7085091,35
Sikanderabad,17,28.452818,77.6965573,16
Soharatgarh,17,27.4025296,82.9596879,69
Kashipur,24,29.2104232,78.9618845,25
Khateema,24,28.9209151,79.9696277,25
Vadhvan,14,22.5064617,74.0123851,3
Fatehabad,16,27.0221711,78.3074027,2
Madlauda,16,29.4032893,76.8014102,35
Naneola,16,30.2547879,76.5748309,11
Giridih,29,24.1821391,86.2869507,8
Humanabad,13,17.77,77.13,76
Akole,2,19.5406298,74.005428,44
Junnar,2,19.2,73.88,44
Junnar(Otur),2,19.2,73.88,44
Kada,2,18.8961089,75.0815557,44
Newasa(Ghodegaon),2,19.5511772,74.9281063,44
Pune,2,18.5204303,73.8567437,44
Rahata,2,19.716667,74.483333,44
Sangamner,2,19.5771387,74.2079648,44
Satara,2,17.69139,74.00092,44
Vadgaonpeth,2,16.8375316,74.314019,48
Kendupatna,23,20.4685824,86.1459216,14
Mansa,3,23.4349854,72.6565084,3
Raikot,3,30.65,75.6,41
Alur,25,15.3943076,77.2266653,27
Jaggayyapeta,25,16.892,80.097601,70
Kovvur,25,17.0167,81.7333,70
Etah,17,27.56,78.66,2
Mangalagiri,25,16.4349096,80.5687692,70
Tinsukia,22,27.4921909,95.346775,29
Amod,14,22,72.87,75
Dholka,14,22.7428431,72.4435674,3
Asandh,16,29.5201121,76.6141754,35
Barwala(Hisar),16,29.3641876,75.9056753,26
Bilaspur,16,31.3429426,76.7625073,42
Cheeka,16,30.0468116,76.3463624,35
Faridabad,16,28.4089123,77.3177894,16
Gohana,16,29.13,76.7,35
Hassanpur,16,29.0553352,77.0729954,16
Hodal,16,27.9,77.37,22
kalanwali,16,29.822711,74.9747614,6
Karnal,16,29.6856929,76.9904825,35
Pataudi,16,28.3255049,76.778212,22
Pundri,16,29.75,76.55,35
Rewari,16,28.183333,76.616667,22
Chamba,10,32.5533633,76.1258083,17
Kangra(Jaisinghpur),10,32.0998031,76.2691006,17
Nahan,10,30.5599327,77.295483,49
Paonta Sahib,10,30.445283,77.6020569,15
Solan(Nalagarh),10,30.9044857,77.0967357,62
Deoghar,29,24.48,86.7,8
Sahebganj,29,24.9801917,87.6186379,8
Gadag,13,15.4324651,75.6380337,18
Tarikere,13,13.7086667,75.815859,43
Kollengode,27,10.6139109,76.6907753,47
Nedumangadu,27,8.6080226,77.004626,68
Jui,16,28.63576,75.9434209,26
Haatpipliya,19,22.7699757,76.3014896,28
Khandwa,19,21.8257334,76.352571,28
Barshi,2,18.2333856,75.6941478,18
Jalgaon,2,20.997984,75.566711,28
Karad,2,17.2759841,74.2003231,48
Kolhapur(Malkapur),2,16.6913076,74.2448662,48
Lasalgaon(Niphad),2,20.15,74.24,44
Samalkha,16,29.2405629,77.0113048,35
Palghar,2,19.6935581,72.7655184,44
Rahuri(Vambori),2,19.392678,74.6488264,44
Attabira,23,21.3690304,83.775678,60
Godabhaga,23,21.4159983,83.8419989,60
Jajpur,23,20.85,86.33,14
Jaleswar,23,21.8038883,87.2269973,37
Jatni,23,20.1703784,85.7058693,10
Keonjhar(Jhumpura),23,21.5151196,85.684578,14
Khunthabandha,23,20.828446,84.3271305,60
Nawarangpur,23,19.23,82.55,71
Pandkital,23,20.8765848,83.7205777,60
Rairakhol,23,21.0741608,84.3410586,60
Bhadravathi,13,13.84,75.702,43
Bijapur,13,16.8301708,75.710031,18
Hospet,13,15.2688542,76.3909241,18
Kadur,13,13.5533476,76.0111179,43
Bhawanigarh,3,30.2640601,76.0370947,41
Athirampuzha,27,9.6679,76.5329523,21
Moovattupuzha,27,9.967,76.583,21
Faridkot,3,30.678187,74.7395591,6
Punalur,27,9.017,76.926,68
Gehri,3,31.594682,75.0713355,5
Giddarbaha,3,30.2,74.67,6
Chandrapur(Ganjwad),2,19.95,79.3,46
Makhu,3,31.1071528,74.9764024,5
Kalyan,2,19.2403305,73.1305395,44
Maur,3,30.064585,75.2317403,6
Kurdwadi,2,18.0963477,75.4221007,18
Lonand,2,18.041706,74.1861821,44
Malegaon(Umarane),2,20.5547497,74.5100291,75
Ropar,3,30.9659168,76.5230234,11
Chittorgarh,20,24.8887435,74.6269216,38
Ateli,16,28.1056349,76.2800859,22
Babain,16,30.0755238,76.9844677,35
Imphal,15,24.82,93.95,36
Udaipur(F&V),20,24.58,73.68,33
Angul(Jarapada),23,20.8444033,85.1510818,14
Ait,17,25.8935522,79.2410128,24
Akbarpur,17,26.0203301,79.689499,34
Narnaul,16,28.0657961,76.1014781,22
Nilokheri,16,29.8374476,76.9326167,35
Anandnagar,17,27.1022603,83.2759219,69
Badayoun,17,28.0337088,79.1205419,25
Bahedi,17,28.7780401,79.4956974,25
Rerozepur Zhirka,16,27.7873427,76.9464633,22
Balrampur,17,27.4297064,82.1768018,40
Bangarmau,17,26.8917079,80.2126756,34
Barabanki,17,26.9400001,81.19,40
Tarori,16,29.7996282,76.9239727,35
Bindki,17,26.03,80.6,34
Chandausi,17,28.4480507,78.7796105,25
Charkhari,17,25.4018785,79.7501005,34
Chibramau,17,27.1499944,79.4998985,34
Dudhi,17,24.2154062,83.2385559,69
