index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
33,11,3,3,http://www.newindianexpress.com/business/news/Onion-Exports-Fall-10-to-6.95-Lakh-Tonnes-in-April-December/2016/03/27/article3348913.ece,f26c260b915ecdf6dfd5e7075cce4a77,No
34,11,3,4,http://www.newindianexpress.com/business/news/Pulses-Onion-Stay-High-Amid-Mute-WPI/2015/11/17/article3131713.ece,68e00ff003b019c99da4f73803bd03f4,No
35,11,3,5,http://www.newindianexpress.com/nation/Post-August-Onion-Prices-may-Bring-Tears-if-Monsoon-Delays/2014/06/25/article2298777.ece,afbb8ab31b79e5d248a99afdd9cb85bf,No
36,11,3,6,http://www.newindianexpress.com/states/odisha/After-Potato-Onion-Price-Set-to-Rise/2016/03/13/article3324917.ece,3e368a8f771df9b4c8dd8c4ad414bfce,No
37,11,3,7,http://www.newindianexpress.com/states/odisha/Govt-Inertia-Blamed-for-Rise-in-Prices-of-Onion-Potato/2014/06/20/article2289718.ece,a241c52a68f3dabf5e094216c1660c72,No
38,11,3,8,http://www.newindianexpress.com/business/news/August-Inflation-Eases-to-Nearly-5-Year-Low-of-3.74-Per-Cent/2014/09/15/article2432386.ece,e88e58c85bee31353b9b529118b26e7a,No
39,11,3,9,http://www.newindianexpress.com/states/odisha/Govt-Seeks-Traders-Help-on-Prices-of-Onion-Pulses/2015/08/25/article2992320.ece,2317a2a8d2dbf5fb285d38c14d915941,No
40,11,3,10,http://www.newindianexpress.com/business/news/Onion-prices-at-2-and-half-year-high/2013/07/18/article1689116.ece,1db0324b193e511c202cf4bd7259dbfa,No
41,11,4,1,http://www.newindianexpress.com/business/news/Retail-onion-prices-continue-to-rule-at-Rs-60-70-per-kg/2013/10/02/article1815214.ece,59f96da6fd9ea79db8c974a509e8df60,No
42,11,4,2,http://www.newindianexpress.com/business/news/Government-Hikes-Onion-MEP-to-USD-500-Per-Tonne/2014/07/02/article2310957.ece,066ff49472e90fa4db25d7813261059a,No
43,11,4,3,http://www.newindianexpress.com/editorials/Its-Time-to-End-Onion-Politics/2015/09/02/article3006061.ece,b6b3972394b2f5ee72a1a53f5cc5c965,Yes
44,11,4,4,http://www.newindianexpress.com/states/telangana/Drastic-Fall-in-Onion-Prices-Leave-Telangana-Farmers-Teary-Eyed/2016/02/27/article3299248.ece,0f424a0235c9e7f2b0aeb254404521b6,No
45,11,4,5,http://www.newindianexpress.com/cities/chennai/Spiralling-Prices-of-Pulses-and-Onions-Continue-to-Bring-Tears/2015/08/04/article2955640.ece,79a5a5f732ec2d1c01ee39dd68bf0ad4,No
46,11,4,6,http://www.newindianexpress.com/business/news/Nov-Retail-Inflation-at-5.41-Percentage-on-Costlier-Foods/2015/12/15/article3177839.ece,0061dfebb051b2af7365f45a87de2afd,No
47,11,4,7,http://www.newindianexpress.com/cities/chennai/Onions-Prices-Bring-Tears/2015/07/30/article2947234.ece,e5a3aa88acf28ea38364200e4319c5c3,No
48,11,4,8,http://www.newindianexpress.com/thesundaystandard/How-AAP-Used-Onion-to-Make-Delhi-Cry/2015/09/06/article3012317.ece,ce39d7429130b2f2e14a73bb27203a5b,No
49,11,4,9,http://www.newindianexpress.com/states/odisha/Short-Supply-Pushes-Onion-Price-Upwards/2015/06/02/article2844873.ece,139224bd4fe1616a469951fdafb165bc,No
50,11,4,10,http://www.newindianexpress.com/cities/hyderabad/Onion-Prices-Likely-to-Go-Up-Further/2015/08/22/article2987277.ece,6a10c6a0a6d13bbe0f7788509579aa05,No
