index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
45,2,2,6,http://www.thehindu.com/business/Industry/onion-prices-jump-to-rs-80kg-again/article5044776.ece,1fd94ed81d5c3cc71b39982fc0d7edd0,No
46,2,2,7,http://www.thehindu.com/news/cities/Hyderabad/onion-prices-shoot-up-in-city/article7467269.ece,daa5503422abb077c0df516e3f1a1276,No
47,2,2,8,http://www.thehindu.com/news/cities/Delhi/onion-prices-bring-tears-yet-again/article4995124.ece,837efae4c5a304a100b32df080e3691a,No
48,2,2,9,http://www.thehindu.com/news/cities/Coimbatore/onion-price-leaves-consumers-tearyeyed/article6180263.ece,d063f74d4964e0947706fe4b7039231d,No
49,2,2,10,http://www.thehindu.com/news/national/other-states/punjab-gets-onion-from-afghanistan-to-check-prices/article7556269.ece,ea6c5574e4bb3ecda369f508eff4e08d,No
50,2,3,1,http://www.thehindu.com/business/Industry/after-onions-tomato-prices-soar/article5317582.ece,1f4a6789a51804c629789092ec925cfd,No
51,2,3,2,http://www.thehindu.com/news/cities/Vijayawada/onion-price-brings-tears-to-consumers/article7480204.ece,3ce71ed82d6b87eb08e83a5018029815,No
52,2,3,3,http://www.thehindu.com/opinion/op-ed/controlling-rising-prices/article6174390.ece,92e73b8649728f140acb0b93cbc81f07,Yes
53,2,3,4,http://www.thehindu.com/news/national/telangana/tomato-onion-prices-hit-rock-bottom/article8363225.ece,978924edece04e476e768c96a7ae92cb,No
54,2,3,5,http://www.thehindu.com/news/cities/Vijayawada/onion-prices-crash-at-kurnool/article7714066.ece,a2ccbf93d83d6ca4c8575a03a5cb800f,No
55,2,3,6,http://www.thehindu.com/news/national/karnataka/onion-prices-bring-tears-to-consumers-eyes/article7578548.ece,30811579865b7895732cf358bc2eeb8b,No
56,2,3,7,http://www.thehindu.com/news/cities/Delhi/govt-steps-in-to-check-soaring-onion-prices/article5025057.ece,9278edfea4c8ac563aaa3a83acd50e59,No
57,2,3,8,http://www.thehindu.com/news/cities/Tiruchirapalli/bellary-onion-price-shoots-up/article7567924.ece,096924893739c173a46a6a19d6fc992d,No
58,2,3,9,http://www.thehindu.com/news/national/karnataka/onion-prices-decrease-after-recording-a-high/article5020062.ece,b0cd9cefec2baa20846506205a14b632,No
59,2,3,10,http://www.thehindu.com/news/national/tamil-nadu/tn-government-to-sell-onion-at-rs-55-per-kg/article7607530.ece,2440573db3c8157b7e1e5c1d89fc7e64,No
60,2,8,1,http://www.thehindu.com/sci-tech/agriculture/onion-export-price-hiked-to-check-soaring-cost/article2356248.ece,0317981553fe4a83638ffa74109efded,No
61,2,8,2,http://www.thehindu.com/news/cities/Vijayawada/now-tomato-prices-begin-to-soar/article7857739.ece,00dd4b63a1173fd1ef77c95f608e8e69,No
62,2,8,3,http://www.thehindu.com/news/national/telangana/onionlovers-feel-the-pinch/article7573772.ece,815e97d71dcd5300b4ea0d56c39a0d28,No
63,2,8,4,http://www.thehindu.com/news/cities/chennai/price-of-onions-on-the-rise-again/article5142858.ece,3e2007df32ebe0a89decb7f10ef62e86,No
64,2,8,5,http://www.thehindu.com/news/national/karnataka/are-farmers-benefiting-from-soaring-onion-prices/article5269250.ece,aa6d34864bb3e5afa3d0d4788ae438d9,No
65,2,8,6,http://www.thehindu.com/opinion/open-page/onion-is-not-oxygen/article5079959.ece,039ff0ccd4e420cad2a7701e1e9a4764,Yes
66,2,8,7,http://www.thehindu.com/news/national/cos-meeting-to-wipe-onion-tears/article5019702.ece,351ca6aaba0a00656f643b1c1ad8e5ce,No
67,2,8,8,http://www.thehindu.com/news/national/andhra-pradesh/ap-may-import-onions-to-tide-over-shortage/article7489000.ece,468ef3599a01c18952115791db6d1d8a,No
68,2,8,9,http://www.thehindu.com/news/national/tamil-nadu/imported-onions-fail-to-stop-tears/article7709224.ece,263cfefe5148f1f33a90a2c3e53920ed,No
69,2,8,10,http://www.thehindu.com/news/national/andhra-pradesh/onion-prices-skyrocket/article5021921.ece,5e17564498aeee72577c04b6e532108f,No
70,2,4,1,http://www.thehindu.com/news/national/karnataka/raichur-onion-growers-in-tears-as-prices-crash/article8431314.ece,5a1203af6d1eafff59156d74003634d4,No
71,2,4,2,http://www.thehindu.com/news/national/tamil-nadu/prices-of-onion-crash-in-dindigul-market/article7989228.ece,fba9be3c8255a91892f0bcfef43dbf69,No
72,2,4,3,http://www.thehindu.com/news/national/tamil-nadu/small-onion-farmers-in-tears-as-wholesale-price-crashes/article8383037.ece,c195648393b0ae17bbbf1766760e06f4,No
73,2,4,4,http://www.thehindu.com/business/Industry/high-onion-prices-has-echo-in-rs-members-demand-discussion/article5038389.ece,6299cfe5c6fa93fd1601de1583146052,No
74,2,4,5,http://www.thehindu.com/news/cities/Tiruchirapalli/price-of-small-onion-shoots-up/article7335454.ece,5006a17bd50e92a987d160fc5c587ac3,No
75,2,4,6,http://www.thehindu.com/business/markets/govt-hikes-onion-mep-to-1150-per-tonne-to-check-prices/article5313950.ece,f89f997fb1122cbd464cc215ef69f891,No
76,2,4,7,http://www.thehindu.com/business/Industry/monopoly-of-wholesale-trade-causing-onion-price-hike/article5264512.ece,06e1e909d16c3877ad71ff2ff95218f9,No
77,2,4,8,http://www.thehindu.com/news/cities/Tiruchirapalli/huge-arrivals-from-padalur-sink-price-of-small-onions/article7929526.ece,1ceec1cc6d7a43cf3e1caae304f20f45,No
78,2,4,9,http://www.thehindu.com/news/cities/Tiruchirapalli/glut-triggers-crash-in-price-of-small-onion/article7132313.ece,15a00affa4754740bacbf60240734a7e,No
79,2,4,10,http://www.thehindu.com/news/national/andhra-pradesh/farmers-in-tears-as-onion-prices-crash/article6401452.ece,595fc77b734df5cf8275fc57f5a5f631,No
80,2,9,1,http://www.thehindu.com/news/cities/Coimbatore/onion-prices-dip-in-coimbatore-customers-relieved/article5041183.ece,ae2dad3ad91025c81f14732be5bd7c1f,No
81,2,9,2,http://www.thehindu.com/news/national/vehicles-ban-gujjar-stir-also-caused-price-rise/article979259.ece,bb911779863820cee0da43982b33c38a,No
82,2,9,3,http://www.thehindu.com/news/national/other-states/haryana-to-purchase-1000-tonnes-of-onions/article7595975.ece,ddf854f2213973ed964623ca939e4d27,No
83,2,9,4,http://www.thehindu.com/business/Economy/inflation-at-5month-low-of-519-per-cent-in-july/article6316762.ece,17cc840335cc44406e84378708a73cfd,No
84,2,9,5,http://www.thehindu.com/news/national/karnataka/onion-farmers-stage-protest-seeking-better-price/article6587228.ece,a59ae016b513a29a883bd96bfa8a5bdd,No
85,2,9,6,http://www.thehindu.com/news/national/andhra-pradesh/onion-tomato-prices-boil-in-chittoor/article6225897.ece,2dc50d90883250d8cf2fbfa0f9a75ebf,No
86,2,9,7,http://www.thehindu.com/business/Industry/india-floats-tender-for-import-of-onions/article5264970.ece,fe6726687b3592ab31e3be49a464f1b2,No
87,2,9,8,http://www.thehindu.com/news/national/karnataka/now-high-now-low-of-onion-market-in-karnataka/article6592428.ece,addc063ee4d84904765d70e7d32d3fbc,No
88,2,9,9,http://www.thehindu.com/business/Economy/inflation-dips-to-5year-low-in-august/article6413458.ece,b6504fdca29e10eb900dcc0b8ad338cd,No
89,2,9,10,http://www.thehindu.com/business/Industry/govt-lifts-ban-on-onion-export/article2470544.ece,0ae18b716a6c8de6836bd713c0c92540,No
90,2,7,1,http://www.thehindu.com/news/national/telangana/onion-price-hits-the-roof-in-nalgonda/article7459462.ece,a129c994624f06b33c983dfb453fec03,No
91,2,7,2,http://www.thehindu.com/news/cities/kolkata/west-bengal-govt-selling-onions-at-subsidised-rates/article7584313.ece,15c10a94a1875b05af7196a160ec4d60,No
92,2,7,3,http://www.thehindu.com/news/cities/Tiruchirapalli/price-of-small-onions-in-tiruchi-slips/article5537789.ece,8b75155d4cc0481314690b3eb2c4feae,No
93,2,7,4,http://www.thehindu.com/news/cities/mumbai/maharashtra-onion-farmers-threaten-stir-against-stock-curbs/article6188541.ece,95789035eaae219ed32a2b7bc8c21780,No
94,2,7,5,http://www.thehindu.com/news/national/karnataka/onion-price-crash-state-urged-to-provide-msp/article6524287.ece,e9351844dc55cec578cfc8acddc3dbec,No
95,2,7,6,http://www.thehindu.com/news/cities/Tiruchirapalli/fresh-arrivals-push-down-small-onion-prices/article4834103.ece,54b8f160c127dcfb5e07197199a19002,No
96,2,7,7,http://www.thehindu.com/news/cities/bangalore/poor-quality-onions-push-prices-and-customers-spirits-down/article5157382.ece,28544b0db8953afc325967572ad5bc77,No
97,2,7,8,http://www.thehindu.com/news/cities/chennai/in-chennai-high-prices-of-onions-continue-to-draw-tears/article5045863.ece,02094c21c621566e3feab0018c986a87,No
98,2,7,9,http://www.thehindu.com/news/national/karnataka/rose-onion-farmers-in-distress-as-prices-crash/article5274156.ece,ff505552d840bb53c68cfafec9d9a6ee,No
99,2,7,10,http://www.thehindu.com/news/national/opposition-slams-government-on-price-rise/article6192983.ece,cce324d548229e9717a76a2e1b9fd222,No
