index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
29,4,1,9,http://timesofindia.indiatimes.com/business/india-business/Govt-hikes-minimum-export-price-of-onion-to-US-500-per-tonne/articleshow/37630139.cms,063efaf56f4c374f62a38f8aaa850572,No
30,4,1,10,http://timesofindia.indiatimes.com/city/delhi/At-60/kg-tomato-the-new-onion/articleshow/49808503.cms,b243552fc79f9836ce45f6b8b320a544,No
31,4,5,1,http://timesofindia.indiatimes.com/business/india-business/Onion-prices-up-278-tomato-122-in-one-year/articleshow/25780005.cms,0eca0156e594f220b7d8bdc628a4f7fa,No
32,4,5,2,http://timesofindia.indiatimes.com/city/mumbai/Tears-of-joy-as-onion-prices-crash-sharply-to-Rs-20-per-kg/articleshow/50346368.cms,7dbfed81056327fddec66216b94e52ca,No
33,4,5,3,http://timesofindia.indiatimes.com/india/Govt-to-stock-up-on-onion-potato-to-tame-price-rise/articleshow/46578295.cms,8ab0ac645677d618684ad459fdd53bed,No
34,4,5,4,http://timesofindia.indiatimes.com/india/Onions-pulses-prices-likely-to-come-down-in-2-3-weeks-says-Centre/articleshow/48661276.cms,11e645775f1c437adc0d47d4554785d5,No
35,4,5,5,http://timesofindia.indiatimes.com/city/nashik/Onion-prices-drop-to-22-month-low-of-850-per-quintal/articleshow/50914244.cms,4a5a3b7fde072f169cb330556ee64e2c,No
36,4,5,6,http://timesofindia.indiatimes.com/india/Onion-potato-now-essential-items-stocks-to-be-capped/articleshow/37666390.cms,b7bfafa79d93a82cd10e3e521ae20dd1,No
37,4,5,7,http://timesofindia.indiatimes.com/city/goa/Now-onion-price-touches-70-per-kg/articleshow/48674768.cms,7fe03009b295ac75d8645bca842c442a,No
38,4,5,8,http://timesofindia.indiatimes.com/city/nashik/Onion-prices-drop-to-2500/quintal-at-Lasalgaon/articleshow/49462314.cms,ff6a13b839f950474b78081351076f2c,No
39,4,5,9,http://timesofindia.indiatimes.com/city/coimbatore/Bumper-harvest-halves-small-onion-prices/articleshow/50940623.cms,8b0c10146b40ec09222345cb44d78171,No
40,4,5,10,http://timesofindia.indiatimes.com/city/nashik/At-600/quintal-onion-touches-25-week-low/articleshow/51431480.cms,4450e7e0ca0fc1956e79683f9dccc096,No
41,4,2,1,http://timesofindia.indiatimes.com/business/india-business/Govt-raises-minimum-export-price-of-onion-by-175/articleshow/47837967.cms,cb601b70f30e0448cab8a546a1ccbd85,No
42,4,2,2,http://timesofindia.indiatimes.com/india/Hoarding-pushing-onion-prices-up-govt-finds/articleshow/21872501.cms,b320c4a4edab082e60f251b6c3bf0d82,No
43,4,2,3,http://timesofindia.indiatimes.com/india/All-eyes-on-onions-but-its-pulses-that-are-truly-racing/articleshow/48906971.cms,45ac52d9cfb1e471bf4211ee20b01170,No
44,4,2,4,http://timesofindia.indiatimes.com/city/mumbai/Consumers-shed-tears-over-onion-price-as-old-stock-still-selling-in-Mumbai/articleshow/48715812.cms,5d125f0290a88625fedabdb56b9fbbc7,No
45,4,2,5,http://timesofindia.indiatimes.com/city/pune/Onion-prices-rise-over-short-supply/articleshow/48303214.cms,181ed41797171c51b617ff7acaed0955,No
46,4,2,6,http://timesofindia.indiatimes.com/india/Onion-Mission-to-check-price-in-Odisha/articleshow/48343686.cms,fc50ce7ea94dcf44f5a344dfe1ca1e4c,No
47,4,2,7,http://articles.economictimes.indiatimes.com/2014-06-19/news/50710981_1_potato-futures-potato-exports-potato-output,7d7520f4b12629d57f8f8acfa1aed215,No
48,4,2,8,http://timesofindia.indiatimes.com/india/Onion-prices-will-come-down-in-15-20-days-Government/articleshow/22396957.cms,97706c850ce0f4afbdb165c08d8dfa49,No
49,4,2,9,http://timesofindia.indiatimes.com/city/delhi/As-onion-price-pinches-govt-to-cut-it-down-to-Rs-30/articleshow/48459598.cms,163a0a19923407fdaf1a87daf84d3de0,No
50,4,2,10,http://timesofindia.indiatimes.com/india/Retail-onion-prices-soar-to-double-of-wholesale-rates/articleshow/37490678.cms,e4f64a89a7d195fbc7a584e79e9723c7,No
51,4,3,1,http://timesofindia.indiatimes.com/city/ahmedabad/Wholesale-onion-prices-fall-by-Rs-15-to-touch-Rs-50-per-kg/articleshow/24837767.cms,3d8dd385df23549d39cbe2ef1d792382,No
52,4,3,2,http://timesofindia.indiatimes.com/business/india-business/-Retail-onion-prices-up-by-Rs-5-10/kg-on-Pak-export-ban-reports/articleshow/7230895.cms,855d15fec538e8ee9dbfae712d96046a,No
53,4,3,3,http://timesofindia.indiatimes.com/india/Cabinet-extends-onion-stock-limits-for-one-year-to-curb-prices/articleshow/47905151.cms,bcedd25bf8f6ed83cf25a60d23c6fd17,No
54,4,3,4,http://timesofindia.indiatimes.com/business/india-business/Onion-prices-at-two-and-a-half-year-high/articleshow/21125776.cms,cf2ce40108f8307b13b0ac2a1a19d046,No
55,4,3,5,http://timesofindia.indiatimes.com/city/jaipur/Fall-in-demand-stabilises-onion-prices/articleshow/48754859.cms,63fcbad584fe048b25ed8c2e6ff2a1ed,No
56,4,3,6,http://timesofindia.indiatimes.com/business/india-business/Inflation-at-6-month-high-on-onions/articleshow/22642918.cms,509fdf778ae95810a42614d764009cf2,No
57,4,3,7,http://timesofindia.indiatimes.com/business/india-business/Despite-record-onion-yield-prices-shoot-up/articleshow/36853238.cms,a0b54f87c0865f81034d9e02840ef4f8,No
58,4,3,8,http://timesofindia.indiatimes.com/business/india-business/Onion-prices-more-than-double-to-Rs-36-40/kg-in-metros/articleshow/21272374.cms,e4aa78fd28941955d9bbfa0e3fa9fc67,No
59,4,3,9,http://timesofindia.indiatimes.com/city/nashik/Centre-okays-price-stability-fund-for-onions-potatoes/articleshow/46722132.cms,e8753abf4a69a95e46ba4c35c4ebd078,No
60,4,3,10,http://timesofindia.indiatimes.com/india/PM-silent-on-food-grain-onion-price-hike-CPI/articleshow/48671030.cms,c1e3da555709d98969c1c1d35e3a2d2c,No
61,4,8,1,http://timesofindia.indiatimes.com/city/nashik/NAFED-to-supply-onion-to-8-cities-to-meet-shortage/articleshow/48303284.cms,72728e49a0d9217487f381c52b8ffafa,No
62,4,8,2,http://timesofindia.indiatimes.com/india/Indian-onions-selling-for-Rs-45-in-Bangaldesh/articleshow/24718442.cms,025a34e8fd1010df6620888b10018d44,No
63,4,8,3,http://timesofindia.indiatimes.com/city/bhubaneswar/Government-steps-in-to-check-onion-dal-price-rise/articleshow/48650986.cms,772b71b674b0a5cb5b55147e416074cc,No
64,4,8,4,http://timesofindia.indiatimes.com/india/Agriculture-Minister-defends-govts-decision-to-import-onion-from-Pakistan/articleshow/48835750.cms,7c82bc27c72b3d347f31533405ca7c1b,No
65,4,8,5,http://timesofindia.indiatimes.com/city/goa/Onion-prices-again-touch-Rs-70/kg-in-Goa/articleshow/24629274.cms,de325f48dfa5ccb6d3ad8bf9f126f5c8,No
66,4,8,6,http://timesofindia.indiatimes.com/city/jaipur/Fresh-onions-arrive-in-market-but-prices-yet-to-fall/articleshow/48599489.cms,5f1d83047cf60ed176b08b20bca10808,No
67,4,8,7,http://timesofindia.indiatimes.com/city/pune/Onion-prices-fall-to-Rs-30-per-kg/articleshow/7159322.cms,3f5868d6154c29bfc566e73085bfeb3b,No
68,4,8,8,http://timesofindia.indiatimes.com/business/india-business/Onion-prices-crash-to-2-year-low-now-at-Rs-700-a-quintal/articleshow/50938285.cms,79060a138f6a960909209adaf76149fe,No
69,4,8,9,http://timesofindia.indiatimes.com/city/delhi/Onion-exports-fall-10-to-6-95-lakh-tonnes-in-Apr-Dec/articleshow/51569346.cms,adf8d16b99b0b06eee445558beb54a0e,No
70,4,8,10,http://timesofindia.indiatimes.com/business/india-business/Inflation-at-3-81-in-October-pulses-onion-expensive/articleshow/49800198.cms,7b49ae9b587d47738c831acb531ac869,No
71,4,4,1,http://timesofindia.indiatimes.com/business/india-business/Soaring-vegetable-prices-push-inflation-to-7-month-high/articleshow/24167665.cms,4ef8e82e17431d07ace1b8761981584b,No
72,4,4,2,http://timesofindia.indiatimes.com/city/nashik/Onion-price-drops-7-at-Lasalgaon/articleshow/37749294.cms,c16d3a0b5166f2633c0c2a4877df86db,No
73,4,4,3,http://timesofindia.indiatimes.com/city/jaipur/Onion-price-may-hit-Rs-100/per-kg/articleshow/18312085.cms,aff7cd715955a37799b402a0cb9d238e,No
74,4,4,4,http://timesofindia.indiatimes.com/india/NAFED-to-procure-onions-under-price-control-plan/articleshow/47290885.cms,280fae9b4721eed9b75a8193928b4ff7,No
75,4,4,5,http://timesofindia.indiatimes.com/business/india-business/Onion-crisis-India-imports-18000-tonnes-from-Egypt/articleshow/49208336.cms,6edb606d86b82354542cc435ea076b83,No
76,4,4,6,http://timesofindia.indiatimes.com/business/india-business/Prices-of-small-onion-unlikely-to-rise-till-April-TNAU/articleshow/50930575.cms,9f1ac6997fb48261d65abeb74b3ad2a8,No
77,4,4,7,http://timesofindia.indiatimes.com/city/nashik/Lasalgaon-onion-prices-decline-to-six-month-low/articleshow/50277524.cms,674ef8329a6523ea46a30083a2182d3a,No
78,4,4,8,http://timesofindia.indiatimes.com/business/india-business/84-tonnes-of-Egyptian-onions-arrive-at-JNPT-to-check-price-rise/articleshow/48618026.cms,67a98e2da205b60a4201bdeb73db84df,No
79,4,4,9,http://timesofindia.indiatimes.com/city/delhi/Tomato-prices-skyrocket-to-Rs-70-per-kg-onion-at-Rs-40-in-Delhi/articleshow/38937428.cms,69a8641875de58a20f0e6aed419ae97c,No
80,4,4,10,http://timesofindia.indiatimes.com/city/nashik/High-onion-prices-leave-Nashik-eateries-teary-eyed/articleshow/48817430.cms,5e4dca9f10d053061130eb22b662a9ac,No
81,4,9,1,http://timesofindia.indiatimes.com/city/madurai/Shallots-cabbages-take-onions-place-as-prices-skyrocket/articleshow/48676425.cms,bfa01a5a71104a57266eafddf371904e,No
82,4,9,2,http://timesofindia.indiatimes.com/city/hubballi/Onion-growers-weep-over-price/articleshow/44994467.cms,cfe6ad5c1a388f7118b0a81eb9b5cb92,No
83,4,9,3,http://timesofindia.indiatimes.com/india/No-let-up-in-prices-of-onion-potato-tomato/articleshow/25664320.cms,276c0deab3bb12ce4da7d16d0f0afdab,No
84,4,9,4,http://timesofindia.indiatimes.com/city/meerut/After-Delhi-onion-prices-to-shoot-up-in-city-say-wholesalers/articleshow/48644481.cms,2cc55dfc3bc3465f2acdf7de5c2c780a,No
85,4,9,5,http://timesofindia.indiatimes.com/india/Bangladesh-export-adds-to-onion-crisis/articleshow/48703513.cms,ffd7aa3b8b050a3be6a02adad8f2877f,No
86,4,9,6,http://timesofindia.indiatimes.com/india/As-onion-prices-soar-potato-and-tomato-prices-crash/articleshow/48661271.cms,a12348cbb950acc730e4eed66cf18ea0,No
87,4,9,7,http://timesofindia.indiatimes.com/city/pune/Onion-commands-Rs-70/kg-in-city/articleshow/48599725.cms,ebd3ecb2b563d989fc3dd0279e978fa7,No
88,4,9,8,http://timesofindia.indiatimes.com/business/india-business/Food-prices-soar-on-speculation-over-delayed-monsoon-rains/articleshow/36367024.cms,4754911ecd357a2e112bf21b186a89bc,No
89,4,9,9,http://timesofindia.indiatimes.com/india/Congress-blames-Modi-for-rise-in-onion-prices/articleshow/25082846.cms,eeeb411823d7ba18211a330680a3f95c,No
90,4,9,10,http://timesofindia.indiatimes.com/india/Monopoly-of-wholesale-traders-behind-onion-price-rise-govt-officials-say/articleshow/24621607.cms,5ca5208b4ef5c7b42d5e72bfe5981bc4,No
91,4,7,1,http://timesofindia.indiatimes.com/india/Congress-wonders-how-onion-prices-came-down-the-day-after-polling/articleshow/27191174.cms,a9746ea66ade1c34f2cfe3d2867d251f,No
92,4,7,2,http://timesofindia.indiatimes.com/city/nashik/15-drop-in-onion-prices-due-to-poor-demand/articleshow/40080538.cms,cd4e93e3f873b9bd45290b5700b8c810,No
93,4,7,3,http://timesofindia.indiatimes.com/city/pune/Onion-prices-still-leave-consumers-teary-eyed/articleshow/7147525.cms,6d7c3d18459c74d9568398ee9de9489c,No
94,4,7,4,http://timesofindia.indiatimes.com/city/madurai/Falling-small-onion-prices-leave-farmers-teary-eyed/articleshow/46535581.cms,c8a64af7593e0df29f19b4a06275f267,No
95,4,7,5,http://timesofindia.indiatimes.com/india/History-shows-humble-onions-can-deep-fry-political-class/articleshow/21806546.cms,b2cb0cc6b4119759d242e81cc2804ad7,No
96,4,7,6,http://timesofindia.indiatimes.com/india/Onions-too-costly-Food-processing-minister-suggests-trying-paste-powder/articleshow/48640094.cms,5cf8e4cb8a18293cda8f87c7e4a2146d,No
97,4,7,7,http://timesofindia.indiatimes.com/city/rajkot/Rajkot-restaurant-stops-free-onion-to-customers-due-to-high-price/articleshow/48913143.cms,2985851e6c3eb2dfa1fe66ec9c983794,No
98,4,7,8,http://timesofindia.indiatimes.com/city/coimbatore/Small-onion-prices-likely-to-fall-by-August-TANU-predicts/articleshow/47702923.cms,cdad69f579fefe0bb746d865a06d95d9,No
99,4,7,9,http://timesofindia.indiatimes.com/india/Massive-fall-in-onion-prices-expected-in-January/articleshow/26757159.cms,30ab9784935a27da78dec62958ee9484,No
100,4,7,10,http://timesofindia.indiatimes.com/india/Wholesale-onion-prices-down-by-Rs-5-per-kg-retail-rates-still-high/articleshow/22864176.cms,a4d32ba0a1eecb7a60d9f94c03106e75,No
