index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
1,3,6,1,http://articles.economictimes.indiatimes.com/2016-02-11/news/70540117_1_onion-exporters-association-pimpalgaon-apmc-onion-prices,217415e294cce5cdd9d16bfcd313319d,No
2,3,6,2,http://articles.economictimes.indiatimes.com/2015-08-26/news/65886782_1_largest-wholesale-onion-market-onion-prices-lasalgaon,e22a832fbb143702a1af3e510dff7aa2,No
3,3,6,3,http://articles.economictimes.indiatimes.com/2016-01-28/news/70150684_1_minimum-export-price-lasalgaon-apmc-onion-exporters-association,8e5166f6e0d5551d3897c1ec252dc145,No
4,3,6,4,http://articles.economictimes.indiatimes.com/2015-07-29/news/64996835_1_pimpalgaon-apmc-lasalgaon-apmc-onion-exporters-association,599887b44a2d5e6f132a9ad14def6ae4,No
5,3,6,5,http://articles.economictimes.indiatimes.com/2015-09-21/news/66761229_1_imported-pulses-tur-dal-first-tranche,59d13e0aa7853617fd99a6c2e648d0af,No
6,3,6,6,http://articles.economictimes.indiatimes.com/2015-08-25/news/65847719_1_price-stabilisation-fund-direct-subsidy-onions,32edab70e3b585a956f182d5413d27a7,No
7,3,6,7,http://blogs.timesofindia.indiatimes.com/the-grin-reaper/why-cant-we-still-handle-our-onions/,61e4e5c4483964d274c565a821ccae0d,Yes
8,3,6,8,http://articles.economictimes.indiatimes.com/2015-11-15/news/68297060_1_rice-prices-non-basmati-prices-rice-stocks,e1700a3410765b16e5853f66d70b6678,No
9,3,6,9,http://economictimes.indiatimes.com/news/economy/agriculture/farmers-sowing-crops-that-offer-high-market-prices-like-pulses-groundnut-chillies-onions/articleshow/47683826.cms,c66ddf73dfed6f9a0c04df7413b6ab80,No
10,3,6,10,http://economictimes.indiatimes.com/news/economy/agriculture/tomato-prices-touches-rs-80-per-kg/articleshow/25270979.cms,15446ec250ca8ce6331e6e8323498bf1,No
11,3,10,1,http://articles.economictimes.indiatimes.com/2013-10-23/news/43326601_1_nafed-tender-onion-crop,2685ae7d58aa0a188b6152ec189718f9,No
12,3,10,2,http://articles.economictimes.indiatimes.com/2015-08-24/news/65808451_1_afghanistan-attari-wagah-land-route-punjab-traders,840143b43bbfcd9e45be9e093411171a,No
13,3,10,3,http://articles.economictimes.indiatimes.com/2015-09-04/news/66213377_1_onion-prices-fair-price-shops-fair-price,f9d0be4f137bfb174429ae004d49ac46,No
14,3,10,4,http://articles.economictimes.indiatimes.com/2013-12-19/news/45377568_1_lasalgaon-onion-prices-onion-exports,74abd48636d8809fe2266f15901a975b,No
