index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
1,13,1,1,http://www.livemint.com/Opinion/tZuQGCgP3Ldcf5fPITMHcI/The-curious-case-of-rising-onion-prices.html,8130cc9e5f03c86a00264bb08f28b8c4,Yes
2,13,1,2,http://www.livemint.com/Politics/r8YQcO41CVxVsC9p3zTBEI/Onion-prices-again-touch-Rs70kg-on-supply-crunch.html,c6a39ad3f0113a446aff650419bfe707,No
3,13,1,3,http://www.livemint.com/Politics/d5srB8vReJZW1V2UIxLSXO/Government-reintroduces-onion-export-price-to-help-curb-infl.html,8c33961a4ddf0ea4b287ac7454f40a8d,No
4,13,1,4,http://www.livemint.com/Politics/JrOPwPdpr9pVk4XJoR87qJ/Govt-steeply-hikes-minimum-export-price-for-onion-to-425to.html,6dd53bbda4ff71de35adc5ae205865e4,No
5,13,1,5,http://www.livemint.com/Politics/tFkC5pRRKZnNE7Bqv1oKPJ/UPA-to-import-onions-to-curb-fresh-spurt-in-prices.html,4488b5e72cdd1a3d323aa212ff5bdbb7,No
6,13,1,6,http://www.livemint.com/Politics/HQhXymuz2QGNFGI2LhwpAN/Onion-prices-rise-to-Rs-40-per-kg-govt-to-import-10000-ton.html,2e2ff5bc2b86543604ced447fcd3e7ba,No
7,13,1,7,http://www.livemint.com/Politics/QP5ICSsxwuxLwKjNwnYpFN/Maharashtra-wants-onion-MEP-to-go-as-price-falls-to-Rs10kg.html,7dfcd631b02af19a1b5a69ad6d847fd1,No
8,13,1,8,http://www.livemint.com/Politics/3OyshYS3hM8d8q0hYRZj4L/Govt-hikes-onion-MEP-to-500-to-improve-the-domestic-supply.html,fe3c58c3deb2227d7b55fd357623ad59,No
9,13,1,9,http://www.livemint.com/Politics/1jZeDCkix2uZMKM0LBrrEM/Onion-prices-start-rising-again-on-tight-supply.html,269f2976017fb407012cff209b080c11,No
10,13,1,10,http://www.livemint.com/Politics/AlvzkXFRdZS5AhhaCjOEaN/Wholesale-onion-prices-hit-lowest-level-of-FY16-at-Rs950.html,6bbb0b2c08ddf3f79639728c11c247bd,No
11,13,2,1,http://www.livemint.com/Politics/5PEHSAxalYXW2XsTfnFHtM/Wholesale-onion-prices-jump-to-Rs57kg-at-Lasalgaon.html,a5d87be5b7986487c0b56c1c73746e31,No
12,13,2,2,http://www.livemint.com/Politics/oIQkCC2WYrAg3KCdh1rdtO/WPI-inflation-at-199-in-November-as-food-prices-rise.html,d1cd7f672b3842a33e0cac16c11b4107,No
13,13,2,3,http://www.livemint.com/Politics/vK83uFClxlyr2IRDsM2P8M/Govt-brings-onions-potatoes-under-Essential-Commodities-Act.html,21f27667d20ec1f88d9b159758446aa1,No
14,13,2,4,http://www.livemint.com/Politics/rxFirac0v2qrOzsazYWdRL/Silence-of-the-onions.html,968dad673bef742905d7523f7dc05f54,No
