2006-01-01,6,10,0
2006-01-02,6,10,0
2006-01-03,4.25,10,1552
2006-01-04,4.1666666667,10,2312
2006-01-05,3.5,10,1450
2006-01-06,4,10,2072
2006-01-07,4,10,2271
2006-01-08,4.2857142857,10,1475.8148148148
2006-01-09,4.0284863946,10,1985.4603174603
2006-01-10,4.6106960641,10,1821.5655706727
2006-01-11,4.2839094822,10,1401.5697953785
2006-01-12,4.4233223446,10,1306.5904407114
2006-01-13,4.5396126246,10,1586.4880173522
2006-01-14,4.5594535952,10,1163.9497018192
2006-01-15,4.6017743229,10,1071.0643180523
2006-01-16,4.5527623741,10,1468.162963228
2006-01-17,4.5873566292,10,1381.0111752059
2006-01-18,4.5741413328,10,1380.8055257306
2006-01-19,4.5712151223,10,1403.5400449454
2006-01-20,4.8060254742,10,1020.7457080985
2006-01-21,4.5389820028,10,1311.7078695131
2006-01-22,4.7142421253,10,963.3834938637
2006-01-23,4.6959672378,9.25,888.323768023
2006-01-24,4.868009169,9.0892857143,1174.7076534081
2006-01-25,4.657413278,8.9209183673,1153.8054930607
2006-01-26,4.7474444162,9.7547376093,820.5349366504
2006-01-27,4.7797311022,8.7942914411,1381.0183521482
2006-01-28,4.8543618779,9.4130316485,833.2557413756
2006-01-29,4.8363867805,9.1855204476,782.3900539149
2006-01-30,4.7428889329,8.6625279275,1128.2719960158
2006-01-31,4.732674182,8.5488630109,1121.5548440706
2006-02-01,4.678072469,8.4260826761,1111.0567187584
2006-02-02,4.6857491662,8.2902799608,1153.4608040575
2006-02-03,4.7925484396,8.1728286255,812.8257011312
2006-02-04,4.6130897692,8.6977548068,1086.8244171524
2006-02-05,4.6473832922,8.4922888221,783.016788044
2006-02-06,4.6595003206,8.0859174898,1094.7348682968
2006-02-07,4.6192914374,8.2604677411,996.5802231742
2006-02-08,4.5959963839,8.2389553863,1038.3502960887
2006-02-09,4.5156421891,8.3577402102,757.4095451842
2006-02-10,4.6775246947,8.2258276456,1002.3782943706
2006-02-11,4.4589858177,8.2896840748,713.3194953807
2006-02-12,4.4246492673,8.2184869136,662.0854581352
2006-02-13,4.4584333658,8.1955089851,1412.1118876465
2006-02-14,4.4203444517,8.1805765543,961.0600309874
2006-02-15,4.4423385586,8.6647642726,1050.2637884559
2006-02-16,4.4419856383,8.7547914601,1051.3430034213
2006-02-17,4.7045917457,8.8531450428,775.9443986195
2006-02-18,4.5516743662,8.350847305,1078.5330674656
2006-02-19,4.4009673366,8.4312621687,751.975561663
2006-02-20,4.3603043327,8.9117453282,1177.5683185696
2006-02-21,4.4036051863,8.9915697983,1067.4358207412
2006-02-22,4.3208290841,9.0623863417,1083.9710631073
2006-02-23,4.2456569139,9.1367062326,1160.6862848274
2006-02-24,4.2857867745,9.215966283,1106.4251947845
2006-02-25,4.1092397541,8.8471007914,1180.0459466535
2006-02-26,4.3106072147,9.0174770658,851.4464265188
2006-02-27,4.3155436876,8.2760961666,799.6444954627
2006-02-28,4.2649795399,8.1112879696,1074.3893610393
2006-03-01,4.2171419379,7.9367163602,990.3221022851
2006-03-02,4.1964647144,7.7587043478,1007.8326345859
2006-03-03,4.1786250494,7.5854036853,1009.6798588992
2006-03-04,4.1789026725,8.3258788842,1066.6940798581
2006-03-05,4.27676174,8.0348895994,764.7601370137
2006-03-06,4.2211276747,7.4800421604,725.6886473692
2006-03-07,4.1757904269,7.3774483074,993.9905656025
2006-03-08,4.2431375259,7.2754145506,906.7393489455
2006-03-09,4.1888929858,7.1714902762,894.9104264578
2006-03-10,4.3463577296,7.0625568644,906.1572093528
2006-03-11,4.3996982064,7.5405296522,671.6629254553
2006-03-12,4.4709882477,7.3356793768,628.4033260978
2006-03-13,4.3631641383,6.9789178649,1171.198713005
2006-03-14,4.2996645836,6.9114317278,856.3148192828
2006-03-15,4.4706594375,7.2085785798,661.5610502372
2006-03-16,4.3726305351,6.6026769956,923.4081531577
2006-03-17,4.5685323518,6.4804758494,633.1992558546
2006-03-18,4.5429748147,7.0412360989,595.436632565
2006-03-19,4.2309108716,6.9083428063,547.2057210563
2006-03-20,4.0535718014,6.3826700216,893.0669961361
2006-03-21,4.4054548329,6.2806442384,885.3268655884
2006-03-22,4.2946553991,6.1756401341,953.3655578928
2006-03-23,4.1020252986,6.0812756625,626.7423337142
2006-03-24,4.6365271457,5.9819415491,587.8085113282
2006-03-25,4.3188927358,6.4360665322,908.5123313645
2006-03-26,4.5090193215,6.2402656417,587.4608314527
2006-03-27,4.4434117756,5.9080515786,998.7087740488
2006-03-28,4.5018544871,5.845639997,889.4957816543
2006-03-29,4.5739650316,5.7831613857,626.3306513016
2006-03-30,4.3760028682,5.7190802197,585.5540564533
2006-03-31,4.4416819174,5.6519143138,814.054322795
2006-04-01,4.3057394871,5.943046221,792.3494481699
2006-04-02,4.4658435782,5.819679548,815.34163909
2006-04-03,4.2083909427,5.6003631813,1029.2440578638
2006-04-04,4.4224477863,5.8089223742,944.0061452824
2006-04-05,4.397021461,5.8209327091,671.2619558545
2006-04-06,4.361141301,5.7688239134,639.9770296214
2006-04-07,4.3064052046,5.8334568351,589.4271942168
2006-04-08,4.3261497285,5.7614040705,720.3497298805
2006-04-09,4.332050213,5.7459672036,828.5561001996
2006-04-10,4.3178066196,5.834782516,720.8216749201
2006-04-11,4.2467931919,5.7959272522,538.6645381353
2006-04-12,4.1642997856,5.8447605251,508.4000218538
2006-04-13,4.1944945162,5.8564820022,470.1358741449
2006-04-14,4.1756896002,5.7891035864,431.3714450614
2006-04-15,4.0162268697,5.8033225703,1313.5607568912
